from,to,distance
L274,L128,4.23964974652
L292,L128,4.27923433147
L299,L128,4.38085799242
L309,L128,4.71823203996
L310,L128,4.96329705092
L313,L128,5.93156500689
L315,L128,6.16858264272
L321,L128,6.35751138744
L323,L128,6.63668442717
L328,L128,2.29073745065
L333,L128,1.9669185857
L334,L128,1.71461702467
L336,L128,1.98477267667
L338,L128,2.50793779768
L349,L128,3.03845670722
L355,L128,5.33389104238
L361,L128,6.94728041528
L365,L128,9.81100622146
L370,L128,4.9765620894
L371,L128,7.51536146501
L375,L128,8.31950080358
L382,L128,8.90818908794
L385,L128,8.1733562588
L387,L128,7.02810104198
L392,L128,6.08285101406
L393,L128,6.41499173031
L402,L128,7.40951085789
L408,L128,4.93193706367
L411,L128,4.83763519294
L412,L128,4.72994887354
L418,L128,4.67312547072
L423,L128,4.6594020574
L430,L128,4.59199932166
L431,L128,4.58923865338
L437,L128,4.57650528335
L444,L128,4.57134399853
L445,L128,4.64213174962
L469,L128,4.88238417433
L483,L128,2.33712607779
L493,L128,2.49735550897
L495,L128,2.43945750273
L496,L128,2.43238604443
L511,L128,2.43259081949
L527,L128,3.82161830445
L529,L128,3.59900895331
L530,L128,3.26555307461
L540,L128,3.06888050775
L543,L128,4.47519052109
L554,L128,4.93907324712
L556,L128,3.80739876821
L560,L128,1.14865693638
L0,L128,1.81051401917
L7,L134,3.46355395562
L18,L134,3.35594854806
L26,L134,8.55850710674
L33,L134,6.84217600312
L36,L134,5.58455904699
L38,L134,4.82271916671
L57,L134,4.21051460354
L62,L134,3.62918966525
L63,L134,3.33815164062
L70,L134,3.01675863256
L75,L134,2.93445979594
L76,L134,3.10751447352
L77,L134,3.30004499969
L78,L134,3.31531382613
L79,L134,4.23538163743
L80,L134,5.72672522071
L81,L134,6.53666750852
L82,L134,3.01134807242
L91,L134,2.63114850585
L93,L134,3.37736903396
L99,L134,4.50781633961
L102,L134,3.99101913778
L103,L134,3.28330661801
L106,L134,2.66423104292
L113,L134,9.46687909238
L116,L134,1.28801656723
L122,L134,0.805025199656
L128,L134,0.388530614515
L134,L134,0
L135,L134,0.540401216614
L138,L134,0.324884320188
L139,L134,0.869975196856
L141,L134,1.40174828057
L145,L134,1.7482505046
L146,L134,2.22244446725
L147,L134,2.6040936158
L150,L134,2.97362527408
L151,L134,6.10594795849
L153,L134,4.85281184689
L154,L134,7.88605440541
L155,L134,7.20205379224
L156,L134,6.0653098671
L157,L134,6.00892072357
L159,L134,5.41081419599
L162,L134,6.44321444169
L168,L134,5.18354243077
L171,L134,5.17183930551
L173,L134,5.13416517207
L178,L134,4.99566930404
L179,L134,5.16806236102
L185,L134,5.31288486018
L186,L134,5.22949704606
L191,L134,5.56554333941
L203,L134,5.4749206406
L206,L134,5.48241226128
L213,L134,5.39986668032
L222,L134,5.37072090184
L227,L134,5.41420249613
L229,L134,5.76089473082
L231,L134,7.07096266101
L246,L134,6.52950604138
L247,L134,4.79683652695
L249,L134,4.59952702019
L252,L134,4.33438011473
L262,L134,4.13017629218
L271,L134,3.87287985362
L273,L134,3.84502231191
L274,L134,3.87676078144
L292,L134,3.93007748397
L299,L134,4.04613145143
L309,L134,4.40080878677
L310,L134,4.65592770082
L313,L134,5.67035259901
L315,L134,5.92457234322
L321,L134,6.12838634567
L323,L134,6.42325131733
L328,L134,2.37499147218
L333,L134,1.97955616327
L334,L134,1.57880269114
L336,L134,1.82718675063
L338,L134,2.32835575083
L349,L134,2.81889277152
L355,L134,5.0732784939
L361,L134,6.56932206623
L365,L134,9.54933423954
L370,L134,4.58931612934
L371,L134,7.31399108682
L375,L134,8.01479179081
L382,L134,8.59433032186
L385,L134,7.97375216876
L387,L134,6.82517809018
L392,L134,5.77033824156
L393,L134,6.10398755097
L402,L134,7.10217603213
L408,L134,4.59850640265
L411,L134,4.49093048095
L412,L134,4.36495908217
L418,L134,4.29596068475
L423,L134,4.2739948742
L430,L134,4.20823973792
L431,L134,4.21328287341
L437,L134,4.21090439879
L444,L134,4.21520830754
L445,L134,4.30464554288
L469,L134,4.59224504574
L483,L134,1.95862350662
L493,L134,2.10916705492
L495,L134,2.05345011916
L496,L134,2.05944416583
L511,L134,2.07967497817
L527,L134,3.98947906699
L529,L134,3.73888669678
L530,L134,3.36824877969
L540,L134,3.14114839261
L543,L134,4.2212860438
L554,L134,4.68616748643
L556,L134,3.5351632593
L560,L134,0.943909963287
L0,L134,1.75704996087
L7,L135,3.79335552811
L18,L135,3.61074633242
L26,L135,8.09885771549
L33,L135,6.35984615975
L36,L135,5.07991346564
L38,L135,4.3020571897
L57,L135,3.67709169181
L62,L135,3.08937152149
L63,L135,2.81164299196
L70,L135,2.54517079007
L75,L135,2.51989295636
L76,L135,2.83737322257
L77,L135,3.13727774176
L78,L135,3.28065556139
L79,L135,4.21853170957
L80,L135,5.75174504346
L81,L135,6.42620853998
L82,L135,2.63736278168
L91,L135,2.25267596058
L93,L135,3.00591233506
L99,L135,4.53762979615
L102,L135,3.99817323059
L103,L135,3.22273733005
L106,L135,2.51216144151
L113,L135,9.01630617835
L116,L135,1.74517041602
L122,L135,1.24577783397
L128,L135,0.856331526558
L134,L135,0.540401216614
L135,L135,0
L138,L135,0.789190507786
L139,L135,1.27730612268
L141,L135,1.77116407602
L145,L135,2.05166848657
L146,L135,2.44184600292
L147,L135,2.77586385203
L150,L135,3.10109486152
L151,L135,5.69697325197
L153,L135,4.85322103732
L154,L135,7.96332418328
L155,L135,7.26638014335
L156,L135,5.73793025332
L157,L135,5.63938238658
L159,L135,5.37664043181
L162,L135,6.48954257415
L168,L135,5.13904121749
L171,L135,4.93327226572
L173,L135,4.94134239811
L178,L135,4.85947264474
L179,L135,5.0727884575
L185,L135,5.0023661627
L186,L135,4.95568038108
L191,L135,5.19811323149
L203,L135,4.95617499831
L206,L135,4.95212964436
L213,L135,4.86260652867
L222,L135,4.83036250035
L227,L135,4.87550024799
L229,L135,5.29784854296
L231,L135,6.95444407796
L246,L135,6.39763682981
L247,L135,4.5548180615
L249,L135,4.31962175276
L252,L135,3.97584359405
L262,L135,3.76402147202
L271,L135,3.48402911231
L273,L135,3.42912001881
L274,L135,3.39166028408
L292,L135,3.42374606349
L299,L135,3.52522100473
L309,L135,3.8690498726
L310,L135,4.12022906648
L313,L135,5.13073129848
L315,L135,5.3877372405
L321,L135,5.59536311976
L323,L135,5.89541527776
L328,L135,2.16415451044
L333,L135,1.6944557362
L334,L135,1.14162708165
L336,L135,1.35822975788
L338,L135,1.83143941806
L349,L135,2.29434708316
L355,L135,5.15547974068
L361,L135,6.1203309195
L365,L135,9.00937683824
L370,L135,4.19925456172
L371,L135,6.79044219964
L375,L135,7.99023873539
L382,L135,8.54661388637
L385,L135,7.45058412927
L387,L135,6.30128764321
L392,L135,5.7376287099
L393,L135,6.07292126009
L402,L135,7.07493599544
L408,L135,4.52066737132
L411,L135,4.37471970794
L412,L135,4.18499960184
L418,L135,4.05951442102
L423,L135,3.97925460699
L430,L135,3.78981899467
L431,L135,3.76034922685
L437,L135,3.73088746688
L444,L135,3.7183418576
L445,L135,3.78609772388
L469,L135,4.05267532843
L483,L135,1.75697664104
L493,L135,1.80040820899
L495,L135,1.66952650547
L496,L135,1.60551984042
L511,L135,1.58013523743
L527,L135,3.85575150906
L529,L135,3.5685032676
L530,L135,3.15334895268
L540,L135,2.89098830545
L543,L135,4.3244440014
L554,L135,4.78615232141
L556,L135,3.61317887687
L560,L135,0.48358252262
L0,L135,1.40338939386
L7,L138,3.56654517807
L18,L138,3.51036247609
L26,L138,8.86571533258
L33,L138,7.13945520059
L36,L138,5.86774571027
L38,L138,5.09086544136
L57,L138,4.45907115298
L62,L138,3.83540145448
L63,L138,3.50230099426
L70,L138,3.10753480868
L75,L138,2.97211679081
L76,L138,3.03581455749
L77,L138,3.16038177844
L78,L138,3.10846696492
L79,L138,4.01370836521
L80,L138,5.48162066258
L81,L138,6.83068464064
L82,L138,3.33356711863
L91,L138,2.95253158375
L93,L138,3.70007481053
L99,L138,4.76251978437
L102,L138,4.25568295573
L103,L138,3.57155516673
L106,L138,2.97508208893
L113,L138,9.77721179225
L116,L138,1.31875052944
L122,L138,0.896078109899
L128,L138,0.533369346958
L134,L138,0.324884320188
L135,L138,0.789190507786
L138,L138,0
L139,L138,0.545295887266
L141,L138,1.07810158473
L145,L138,1.43324008636
L146,L138,1.9254983055
L147,L138,2.31909000183
L150,L138,2.70120450187
L151,L138,6.11894070488
L153,L138,4.6207208088
L154,L138,7.61763324315
L155,L138,6.93908402563
L156,L138,6.01317104303
L157,L138,5.98909326939
L159,L138,5.1920468268
L162,L138,6.18817120993
L168,L138,4.97030224508
L171,L138,5.06350977322
L173,L138,4.99845067411
L178,L138,4.82898413091
L179,L138,4.97939460904
L185,L138,5.25156072761
L186,L138,5.14352466187
L191,L138,5.54561850439
L203,L138,5.617118502
L206,L138,5.6487702988
L213,L138,5.58820123747
L222,L138,5.58180811851
L227,L138,5.64555594987
L229,L138,6.06631050491
L231,L138,6.88737922735
L246,L138,6.35517166822
L247,L138,4.69255982238
L249,L138,4.52089627591
L252,L138,4.31365367206
L262,L138,4.11674020871
L271,L138,3.87952229723
L273,L138,3.87487318367
L274,L138,3.97631347809
L292,L138,4.05719478015
L299,L138,4.19634945207
L309,L138,4.57326953785
L310,L138,4.83957333636
L313,L138,5.89602868974
L315,L138,6.16308757545
L321,L138,6.37697678663
L323,L138,6.6814246188
L328,L138,2.69482469212
L333,L138,2.30438531115
L334,L138,1.88681090151
L336,L138,2.12641903193
L338,L138,2.61544766415
L349,L138,3.08275551884
L355,L138,4.80789587283
L361,L138,6.61912984458
L365,L138,9.77035027687
L370,L138,4.59225953629
L371,L138,7.57830697933
L375,L138,7.78613708977
L382,L138,8.37512534988
L385,L138,8.2385260319
L387,L138,7.08907879935
L392,L138,5.54980437099
L393,L138,5.88181706938
L402,L138,6.87616041479
L408,L138,4.40374563729
L411,L138,4.316247745
L412,L138,4.22599922324
L418,L138,4.1912595628
L423,L138,4.20747622397
L430,L138,4.23784898594
L431,L138,4.27564786878
L437,L138,4.30266219464
L444,L138,4.32788128999
L445,L138,4.44968267609
L469,L138,4.79441961373
L483,L138,1.8690273707
L493,L138,2.08332259198
L495,L138,2.08324967864
L496,L138,2.14727565079
L511,L138,2.21452284464
L527,L138,4.29286729092
L529,L138,4.04984407532
L530,L138,3.68646011072
L540,L138,3.46326466748
L543,L138,3.9510621626
L554,L138,4.41551567436
L556,L138,3.27758370117
L560,L138,1.23896810364
L0,L138,2.07924270427
L7,L139,3.81726803631
L18,L139,3.83697386227
L26,L139,9.37613677297
L33,L139,7.63396991998
L36,L139,6.34077374684
L38,L139,5.54180887817
L57,L139,4.88204265736
L62,L139,4.19817085103
L63,L139,3.80511869702
L70,L139,3.30448380354
L75,L139,3.08827564967
L76,L139,2.96741541556
L77,L139,2.9676466164
L78,L139,2.79068362569
L79,L139,3.65659302513
L80,L139,5.07308784962
L81,L139,7.33904904327
L82,L139,3.87236344156
L91,L139,3.49008823962
L93,L139,4.2396281748
L99,L139,5.22070109694
L102,L139,4.72882023079
L103,L139,4.07684770395
L106,L139,3.50781798297
L113,L139,10.2928380043
L116,L139,1.55266063953
L122,L139,1.25547073535
L128,L139,1.00079611873
L134,L139,0.869975196856
L135,L139,1.27730612268
L138,L139,0.545295887266
L139,L139,0
L141,L139,0.534454264754
L145,L139,0.910564205558
L146,L139,1.44068074977
L147,L139,1.85530007791
L150,L139,2.25901958767
L151,L139,6.15494635123
L153,L139,4.23988456706
L154,L139,7.16318703676
L155,L139,6.49513955802
L156,L139,5.94012306325
L157,L139,5.97091470691
L159,L139,4.83225623026
L162,L139,5.75975076204
L168,L139,4.62173432991
L171,L139,4.90085265814
L173,L139,4.78831650543
L178,L139,4.56523301898
L179,L139,4.67510292164
L185,L139,5.16848629215
L186,L139,5.01899084385
L191,L139,5.53044368808
L203,L139,5.86746402944
L206,L139,5.93751248325
L213,L139,5.91213022188
L222,L139,5.94170363777
L227,L139,6.03713974458
L229,L139,6.57514879866
L231,L139,6.58270331205
L246,L139,6.0687946621
L247,L139,4.54043343508
L249,L139,4.41520250789
L252,L139,4.30933952379
L262,L139,4.12730683064
L271,L139,3.92707484418
L273,L139,3.96074163083
L274,L139,4.17295403697
L292,L139,4.29626740405
L299,L139,4.47002349201
L309,L139,4.87834408427
L310,L139,5.16025185088
L313,L139,6.27779700236
L315,L139,6.56440878543
L321,L139,6.79380357427
L323,L139,7.11295204002
L328,L139,3.23681574946
L333,L139,2.84951084576
L334,L139,2.40776821354
L336,L139,2.63478769223
L338,L139,3.10455211197
L349,L139,3.536194019
L355,L139,4.36507951696
L361,L139,6.7134125447
L365,L139,10.1364355057
L370,L139,4.62428613996
L371,L139,8.01831523327
L375,L139,7.40038644738
L382,L139,8.00459753506
L385,L139,8.67844499087
L387,L139,7.52913314701
L392,L139,5.1851172277
L393,L139,5.51282662458
L402,L139,6.49715016722
L408,L139,4.09284035295
L411,L139,4.0426699305
L412,L139,4.01769449454
L418,L139,4.04408057432
L423,L139,4.12653144327
L430,L139,4.31826389005
L431,L139,4.40902694376
L437,L139,4.48301532446
L444,L139,4.54125418727
L445,L139,4.71290345741
L469,L139,5.14423637746
L483,L139,1.81738314325
L493,L139,2.12860261605
L495,L139,2.21821770277
L496,L139,2.36767015104
L511,L139,2.50081507009
L527,L139,4.81546641827
L529,L139,4.58167130439
L530,L139,4.22648485061
L540,L139,4.00707251142
L543,L139,3.5030651106
L554,L139,3.96453698589
L556,L139,2.85885284253
L560,L139,1.75134679011
L0,L139,2.61878981291
L7,L141,4.16362500977
L18,L141,4.24043032679
L26,L141,9.85794983459
L33,L141,8.09955090325
L36,L141,6.78591122318
L38,L141,5.96704894089
L57,L141,5.28313194863
L62,L141,4.54819632649
L63,L141,4.10518202275
L70,L141,3.51764819886
L75,L141,3.23277228117
L76,L141,2.93788496601
L77,L141,2.80981371805
L78,L141,2.50112440168
L79,L141,3.30707553203
L80,L141,4.65827017989
L81,L141,7.85849934568
L82,L141,4.39174188321
L91,L141,4.00826326214
L93,L141,4.75975258034
L99,L141,5.71012253917
L102,L141,5.22884776973
L103,L141,4.59671706334
L106,L141,4.04050817016
L113,L141,10.7802573185
L116,L141,1.94691450224
L122,L141,1.73119685823
L128,L141,1.52282408004
L134,L141,1.40174828057
L135,L141,1.77116407602
L138,L141,1.07810158473
L139,L141,0.534454264753
L141,L141,0
L145,L141,0.415636613838
L146,L141,0.985618558201
L147,L141,1.4153240508
L150,L141,1.83623728777
L151,L141,6.17801064351
L153,L141,3.85896108915
L154,L141,6.69790185857
L155,L141,6.04092674594
L156,L141,5.85765494782
L157,L141,5.94233286
L159,L141,4.46868931215
L162,L141,5.32243809931
L168,L141,4.27136178532
L171,L141,4.73866127263
L173,L141,4.57911736044
L178,L141,4.30337714361
L179,L141,4.37018309181
L185,L141,5.0832037672
L186,L141,4.89389830097
L191,L141,5.50866610093
L203,L141,6.09937169423
L206,L141,6.20559775595
L213,L141,6.21391214261
L222,L141,6.27768266745
L227,L141,6.40312167958
L229,L141,7.05735601393
L231,L141,6.26508744029
L246,L141,5.77208024616
L247,L141,4.39326190808
L249,L141,4.31663684703
L252,L141,4.3130162689
L262,L141,4.14848467275
L271,L141,3.98766255881
L273,L141,4.057475013
L274,L141,4.3706686766
L292,L141,4.53177065183
L299,L141,4.73558491758
L309,L141,5.16926536616
L310,L141,5.46362114228
L313,L141,6.63335772364
L315,L141,6.93793296472
L321,L141,7.18183738785
L323,L141,7.51473682631
L328,L141,3.77124675533
L333,L141,3.37998720425
L334,L141,2.91167960261
L336,L141,3.1263998418
L338,L141,3.57637217296
L349,L141,3.97336194871
L355,L141,3.91883760958
L361,L141,6.78941490258
L365,L141,10.4667187727
L370,L141,4.65890157823
L371,L141,8.42680349622
L375,L141,7.00013512405
L382,L141,7.61764946963
L385,L141,9.08577367508
L387,L141,7.93857420728
L392,L141,4.81426811216
L393,L141,5.13582720475
L402,L141,6.10608999913
L408,L141,3.78716786817
L411,L141,3.77695756515
L412,L141,3.82049681398
L418,L141,3.90930633763
L423,L141,4.05728298843
L430,L141,4.40397853239
L431,L141,4.54397586468
L437,L141,4.6613709373
L444,L141,4.74989230909
L445,L141,4.966276415
L469,L141,5.47507408425
L483,L141,1.86513735214
L493,L141,2.2464741822
L495,L141,2.41197065078
L496,L141,2.62845886306
L511,L141,2.81236629382
L527,L141,5.34358988105
L529,L141,5.1137988805
L530,L141,4.76085016799
L540,L141,4.5411138374
L543,L141,3.05676743263
L554,L141,3.51201088676
L556,L141,2.45243640588
L560,L141,2.25294120352
L0,L141,3.14050401432
L7,L145,4.5691116917
L18,L145,4.65455895573
L26,L145,10.0819357115
L33,L145,8.30337160338
L36,L145,6.96677871016
L38,L145,6.12737242062
L57,L145,5.42022149455
L62,L145,4.63895108628
L63,L145,4.15392537888
L70,L145,3.49959856309
L75,L145,3.16429715677
L76,L145,2.74429511576
L77,L145,2.5303287862
L78,L145,2.14611788406
L79,L145,2.91758493923
L80,L145,4.24672390454
L81,L145,8.24958507721
L82,L145,4.68886470481
L91,L145,4.30420278026
L93,L145,5.05743775937
L99,L145,6.11882547415
L102,L145,5.63332195147
L103,L145,4.98740120275
L106,L145,4.40830936457
L113,L145,11.0117394777
L116,L145,2.36194585304
L122,L145,2.14101261101
L128,L145,1.91131962466
L134,L145,1.7482505046
L135,L145,2.05166848657
L138,L145,1.43324008636
L139,L145,0.910564205558
L141,L145,0.415636613838
L145,L145,0
L146,L145,0.573381823078
L147,L145,1.0039231163
L150,L145,1.42737275874
L151,L145,5.99091161608
L153,L145,3.45678377655
L154,L145,6.28281736051
L155,L145,5.62529733203
L156,L145,5.60104889119
L157,L145,5.72070467386
L159,L145,4.07111659587
L162,L145,4.90753631656
L168,L145,3.87881953853
L171,L145,4.43823416493
L173,L145,4.25247898614
L178,L145,3.95000726067
L179,L145,3.99602801599
L185,L145,4.82854675234
L186,L145,4.61513146885
L191,L145,5.29378245855
L203,L145,6.07407797643
L206,L145,6.21098789562
L213,L145,6.24944461043
L222,L145,6.34485029645
L227,L145,6.49908581703
L229,L145,7.28593951743
L231,L145,5.88189259819
L246,L145,5.3982973216
L247,L145,4.10390875172
L249,L145,4.05844394774
L252,L145,4.12428753498
L262,L145,3.97387767307
L271,L145,3.84366232986
L273,L145,3.93984641117
L274,L145,4.32927091001
L292,L145,4.52022705476
L299,L145,4.74801406837
L309,L145,5.20082137635
L310,L145,5.50454408093
L313,L145,6.7180887708
L315,L145,7.03958488646
L321,L145,7.29770926364
L323,L145,7.64431165944
L328,L145,4.12262140633
L333,L145,3.70861486919
L334,L145,3.18929350863
L336,L145,3.38453266461
L338,L145,3.80495281714
L349,L145,4.15803167099
L355,L145,3.50349618927
L361,L145,6.63787183689
L365,L145,10.5174859017
L370,L145,4.48929200736
L371,L145,8.56159335225
L375,L145,6.59054838128
L382,L145,7.21089865425
L385,L145,9.2180316511
L387,L145,8.07547120119
L392,L145,4.41383902704
L393,L145,4.73317921073
L402,L145,5.69896133747
L408,L145,3.41474998575
L411,L145,3.42414873699
L412,L145,3.50521364933
L418,L145,3.63130328257
L423,L145,3.82062970401
L430,L145,4.2743540844
L431,L145,4.45075788358
L437,L145,4.60150803557
L444,L145,4.71397773618
L445,L145,4.96633768778
L469,L145,5.54135726685
L483,L145,1.76629200052
L493,L145,2.18388093738
L495,L145,2.40335864613
L496,L145,2.66820692285
L511,L145,2.89101382652
L527,L145,5.72279782637
L529,L145,5.48304608917
